Customer_ID,Appliance_Type,Power_Rating,Usage_Duration,Usage_Time_Start,Usage_Time_End,User_Preferences,Seasonal_Variation
4449,Washing Machine,509,6.64,20,2,Balanced,Low
4450,Fridge,168,5.39,6,11,Balanced,Medium
4451,TV,395,6.09,1,7,Energy Saving,High
4452,Fridge,198,0.52,19,19,Energy Saving,Low
4453,Heater,2434,6.78,11,17,Energy Saving,Medium
4454,Dishwasher,1749,4.99,5,9,Energy Saving,Medium
4455,Microwave,826,6.4,15,21,Balanced,Medium
4456,Heater,1944,5.79,17,22,Balanced,Low
4457,Computer,302,2.76,18,20,High Performance,Medium
4458,Fridge,179,4.03,10,14,High Performance,Low
4459,Heater,1121,3.86,4,7,Balanced,Medium
4460,Washing Machine,541,3.64,6,9,High Performance,Low
4461,Computer,397,4.23,10,14,Balanced,Low
4462,Dishwasher,1766,2.17,12,14,High Performance,Medium
4463,TV,268,5.22,23,4,High Performance,High
4464,Dishwasher,1393,6.96,17,23,Balanced,Low
4465,Computer,276,6.99,2,8,Energy Saving,Medium
4466,Washing Machine,591,7.55,9,16,Balanced,High
4467,Dishwasher,1413,2.6,13,15,High Performance,High
4468,Fridge,103,6.84,21,3,High Performance,High
4469,Computer,390,3.68,14,17,Balanced,Medium
4470,Microwave,1069,4.15,15,19,Energy Saving,High
4471,Air Conditioner,2613,7.6,0,7,Balanced,Low
4472,Washing Machine,646,6.0,14,20,Balanced,Medium
4473,Fridge,170,1.91,6,7,Balanced,Medium
4474,Heater,2381,6.62,16,22,Energy Saving,Medium
4475,TV,327,4.22,4,8,Energy Saving,Medium
4476,Computer,378,5.08,19,0,Balanced,High
4477,TV,347,6.3,13,19,High Performance,Low
4478,Air Conditioner,3119,4.28,22,2,Balanced,Medium
4479,Heater,2308,1.38,16,17,High Performance,High
4480,TV,289,5.32,20,1,Balanced,High
4481,Fridge,127,1.28,6,7,Balanced,High
4482,Fridge,185,1.59,20,21,Energy Saving,High
4483,Microwave,1386,1.68,17,18,Balanced,Medium
4484,Dishwasher,1586,3.76,3,6,Balanced,High
4485,Computer,247,6.18,17,23,Balanced,High
4486,Computer,267,6.8,2,8,Energy Saving,Low
4487,Washing Machine,895,4.77,1,5,Energy Saving,Medium
4488,Heater,2370,3.45,5,8,Balanced,Low
4489,Washing Machine,826,1.01,23,0,Balanced,High
4490,Dishwasher,1461,2.04,0,2,Energy Saving,Low
4491,Washing Machine,706,7.14,12,19,Balanced,High
4492,Washing Machine,828,1.31,10,11,Energy Saving,Medium
4493,Computer,245,5.72,17,22,Balanced,Medium
4494,TV,193,3.56,20,23,High Performance,Medium
4495,Washing Machine,601,4.42,20,0,High Performance,Medium
4496,Heater,1752,5.45,14,19,Energy Saving,Medium
4497,Computer,391,7.6,15,22,Energy Saving,Medium
4498,Computer,351,2.79,15,17,Balanced,Low
4499,Microwave,1390,4.43,9,13,High Performance,High
4500,TV,317,6.62,20,2,High Performance,Low
4501,Heater,1475,1.81,12,13,Balanced,Low
4502,Computer,343,7.28,11,18,High Performance,High
4503,Computer,215,4.57,23,3,High Performance,Low
4504,Computer,365,0.96,3,3,High Performance,High
4505,Dishwasher,1457,6.1,19,1,High Performance,Medium
4506,Dishwasher,1515,6.82,22,4,High Performance,Medium
4507,Washing Machine,809,7.45,15,22,Energy Saving,Low
4508,Computer,277,6.48,12,18,Balanced,High
4509,Washing Machine,662,4.03,3,7,Balanced,High
4510,Computer,273,5.8,16,21,High Performance,Medium
4511,Fridge,100,2.12,3,5,Energy Saving,Low
4512,Fridge,102,2.3,8,10,High Performance,Low
4513,TV,195,5.28,9,14,Energy Saving,Low
4514,Fridge,160,1.7,13,14,High Performance,High
4515,Heater,1244,5.18,19,0,Energy Saving,Low
4516,Heater,1005,1.26,7,8,High Performance,High
4517,Dishwasher,1609,2.58,20,22,High Performance,Medium
4518,Microwave,1402,7.04,6,13,High Performance,Low
4519,Computer,353,0.56,8,8,Energy Saving,High
4520,Microwave,1171,7.32,21,4,Balanced,Medium
4521,Air Conditioner,2831,2.05,20,22,Energy Saving,High
4522,Microwave,1275,1.93,13,14,High Performance,Low
4523,Heater,2083,7.22,16,23,Balanced,Medium
4524,Heater,1466,4.19,16,20,Balanced,Medium
4525,Microwave,1453,1.43,22,23,High Performance,Low
4526,Air Conditioner,3248,4.39,12,16,High Performance,Low
4527,Dishwasher,1383,7.96,16,23,High Performance,High
4528,Microwave,1102,1.99,0,1,Balanced,Low
4529,Washing Machine,886,0.83,23,23,Energy Saving,High
4530,Dishwasher,1301,2.19,2,4,Balanced,Medium
4531,Air Conditioner,2929,4.1,6,10,Balanced,High
4532,Dishwasher,1211,6.7,20,2,High Performance,Medium
4533,TV,63,5.51,15,20,Balanced,High
4534,TV,102,2.91,14,16,High Performance,Low
4535,Fridge,190,1.06,10,11,Balanced,Medium
4536,Heater,1512,1.98,7,8,High Performance,High
4537,Air Conditioner,3447,6.92,10,16,High Performance,High
4538,Air Conditioner,3327,6.66,2,8,High Performance,Medium
4539,TV,347,7.05,16,23,Balanced,Low
4540,Heater,1182,1.12,5,6,High Performance,Medium
4541,Microwave,1064,2.38,13,15,Balanced,High
4542,Air Conditioner,3084,7.79,21,4,Energy Saving,High
4543,Washing Machine,673,5.88,6,11,High Performance,Low
4544,Microwave,1053,7.5,5,12,High Performance,Medium
4545,Dishwasher,1410,1.71,13,14,High Performance,High
4546,Washing Machine,874,5.04,9,14,High Performance,High
4547,Washing Machine,724,6.0,7,13,Balanced,Medium
4548,Heater,1503,7.37,1,8,High Performance,Medium
4549,Computer,342,6.16,2,8,Energy Saving,Medium
4550,Washing Machine,987,6.81,18,0,High Performance,High
4551,Computer,281,5.28,12,17,High Performance,High
4552,Air Conditioner,2230,1.81,23,0,Balanced,Medium
4553,Washing Machine,673,3.98,21,0,Balanced,Low
4554,Fridge,199,6.21,1,7,High Performance,Medium
4555,Heater,1729,7.65,15,22,Energy Saving,Medium
4556,Heater,1128,6.77,19,1,High Performance,High
4557,Washing Machine,916,4.41,21,1,Energy Saving,Low
4558,Heater,1802,6.14,13,19,Balanced,High
4559,Dishwasher,1454,1.57,7,8,Energy Saving,Medium
4560,Fridge,147,1.33,7,8,Balanced,High
4561,Heater,1805,3.26,23,2,High Performance,Medium
4562,Dishwasher,1365,6.68,18,0,Balanced,Low
4563,Heater,1812,6.41,5,11,High Performance,High
4564,Air Conditioner,3443,6.25,18,0,Balanced,Low
4565,Microwave,1231,6.91,19,1,High Performance,Low
4566,Heater,1767,1.52,6,7,Energy Saving,High
4567,Air Conditioner,1970,6.91,13,19,Energy Saving,Low
4568,Heater,1101,0.82,19,19,High Performance,Low
4569,Heater,1263,2.35,12,14,Balanced,High
4570,Washing Machine,799,6.87,23,5,High Performance,Medium
4571,Air Conditioner,2029,4.06,12,16,High Performance,Low
4572,Heater,1835,5.68,7,12,Energy Saving,Low
4573,Air Conditioner,3385,1.6,5,6,High Performance,Medium
4574,Washing Machine,642,2.1,11,13,High Performance,Medium
4575,Washing Machine,868,1.03,3,4,Energy Saving,Medium
4576,Dishwasher,1599,3.72,17,20,Balanced,Medium
4577,Washing Machine,691,0.99,10,10,Balanced,Medium
4578,Washing Machine,518,5.62,10,15,Balanced,Medium
4579,Washing Machine,794,6.85,22,4,High Performance,Low
4580,Air Conditioner,1516,6.82,18,0,Energy Saving,Low
4581,Computer,311,0.54,18,18,Balanced,Low
4582,Air Conditioner,1929,2.72,15,17,Balanced,High
4583,Microwave,1443,2.15,10,12,High Performance,Low
4584,TV,337,4.58,0,4,High Performance,High
4585,Microwave,1455,3.99,17,20,High Performance,High
4586,TV,364,2.6,1,3,Balanced,High
4587,Heater,1547,3.01,19,22,High Performance,Low
4588,Air Conditioner,3032,1.83,23,0,Balanced,Medium
4589,Fridge,119,2.97,3,5,Balanced,Low
4590,Microwave,1308,5.24,3,8,High Performance,Medium
4591,Air Conditioner,2635,4.95,11,15,Balanced,Medium
4592,Washing Machine,665,1.82,16,17,High Performance,Medium
4593,Heater,1647,1.21,14,15,High Performance,Medium
4594,TV,82,4.92,0,4,Energy Saving,High
4595,Air Conditioner,3374,4.56,5,9,Energy Saving,High
4596,Dishwasher,1319,1.93,11,12,Balanced,Medium
4597,Washing Machine,954,3.39,15,18,Energy Saving,Medium
4598,Washing Machine,981,3.63,14,17,Energy Saving,High
4599,Dishwasher,1375,5.84,16,21,Energy Saving,High
4600,TV,103,0.51,11,11,High Performance,Medium
4601,Heater,2256,3.76,12,15,Energy Saving,Low
4602,Washing Machine,955,3.35,21,0,Energy Saving,High
4603,Computer,358,2.29,3,5,Balanced,Low
4604,Microwave,1258,4.25,11,15,Energy Saving,High
4605,Computer,308,2.35,1,3,Balanced,Low
4606,Heater,1685,1.21,2,3,High Performance,Low
4607,TV,183,3.19,6,9,Energy Saving,Medium
4608,Heater,1970,0.68,10,10,Balanced,Medium
4609,Heater,2232,3.29,18,21,Balanced,Low
4610,Fridge,149,4.31,11,15,Balanced,Low
4611,Washing Machine,696,3.4,17,20,Balanced,High
4612,Microwave,810,5.67,21,2,Balanced,Low
4613,Air Conditioner,2631,4.65,6,10,Balanced,Medium
4614,Air Conditioner,2293,3.59,16,19,Balanced,High
4615,TV,167,1.92,8,9,Energy Saving,Low
4616,Washing Machine,807,7.66,9,16,Balanced,High
4617,Microwave,841,4.5,4,8,Balanced,Medium
4618,Washing Machine,729,3.51,20,23,High Performance,Medium
4619,Fridge,186,4.41,18,22,Balanced,Low
4620,Fridge,134,5.94,0,5,Balanced,Low
4621,Fridge,155,1.29,6,7,High Performance,High
4622,Washing Machine,602,2.99,22,0,Balanced,Low
4623,Washing Machine,573,5.13,9,14,High Performance,Low
4624,Air Conditioner,1965,6.88,13,19,High Performance,Medium
4625,TV,82,3.34,18,21,Balanced,Medium
4626,Washing Machine,837,1.37,6,7,High Performance,Low
4627,Air Conditioner,2255,2.66,15,17,Balanced,Low
4628,Computer,316,3.8,22,1,Energy Saving,Medium
4629,Air Conditioner,3256,0.99,9,9,High Performance,High
4630,Computer,329,7.38,13,20,Energy Saving,High
4631,Fridge,183,4.75,7,11,High Performance,Medium
4632,Computer,333,1.95,17,18,Energy Saving,Low
4633,Dishwasher,1493,4.39,11,15,High Performance,Low
4634,Air Conditioner,3080,1.95,14,15,High Performance,Low
4635,Computer,361,0.52,8,8,High Performance,High
4636,Air Conditioner,1586,5.46,8,13,Balanced,Low
4637,Washing Machine,680,7.78,10,17,High Performance,Low
4638,Dishwasher,1244,3.25,8,11,Energy Saving,High
4639,Washing Machine,527,3.8,11,14,High Performance,High
4640,Fridge,125,6.74,11,17,Balanced,High
4641,Air Conditioner,3161,3.77,6,9,High Performance,High
4642,Dishwasher,1299,5.06,9,14,Energy Saving,Low
4643,Washing Machine,943,5.66,17,22,Energy Saving,High
4644,Heater,1658,5.58,6,11,Balanced,Low
4645,TV,123,5.51,18,23,Balanced,High
4646,Fridge,100,7.53,16,23,Balanced,High
4647,Air Conditioner,3483,6.76,20,2,Balanced,Medium
4648,Microwave,1246,3.16,18,21,Energy Saving,Low
4649,Computer,278,6.43,13,19,Energy Saving,Low
4650,Heater,1235,7.33,2,9,High Performance,Medium
4651,Heater,2392,1.38,11,12,Balanced,Low
4652,Air Conditioner,2885,5.43,3,8,High Performance,Low
4653,Computer,230,3.05,15,18,Balanced,Low
4654,TV,252,0.91,6,6,Balanced,Low
4655,Air Conditioner,1587,2.03,15,17,High Performance,Medium
4656,Microwave,1261,1.45,14,15,Balanced,High
4657,Microwave,965,6.52,0,6,Energy Saving,Medium
4658,Microwave,947,7.56,13,20,Energy Saving,High
4659,Washing Machine,551,3.96,10,13,Energy Saving,Low
4660,Air Conditioner,2534,1.53,23,0,Energy Saving,High
4661,Heater,1974,6.03,9,15,Energy Saving,Low
4662,Fridge,102,7.5,14,21,Energy Saving,Low
4663,Computer,258,3.47,2,5,High Performance,High
4664,Computer,297,1.84,12,13,High Performance,Medium
4665,Fridge,174,4.77,8,12,Energy Saving,Medium
4666,Dishwasher,1554,6.08,5,11,Energy Saving,High
4667,Computer,367,1.84,22,23,Energy Saving,Medium
4668,Heater,2009,0.59,18,18,Balanced,Low
4669,Air Conditioner,2146,7.68,2,9,High Performance,Low
4670,Air Conditioner,2514,3.29,17,20,Balanced,Low
4671,Heater,1612,1.97,21,22,Balanced,High
4672,Washing Machine,877,7.01,10,17,High Performance,High
4673,TV,367,4.64,9,13,High Performance,Medium
4674,Computer,273,4.05,11,15,High Performance,High
4675,Dishwasher,1484,5.43,3,8,High Performance,Medium
4676,TV,107,5.5,6,11,Balanced,Low
4677,Heater,2220,1.13,17,18,High Performance,High
4678,Dishwasher,1355,6.61,8,14,Balanced,Medium
4679,TV,391,1.76,23,0,High Performance,High
4680,Washing Machine,821,6.26,14,20,Balanced,High
4681,Fridge,100,5.76,2,7,Energy Saving,Low
4682,TV,370,5.25,11,16,High Performance,High
4683,Microwave,1345,3.21,15,18,High Performance,Low
4684,TV,176,6.78,13,19,High Performance,High
4685,Computer,266,7.71,16,23,Balanced,Medium
4686,Washing Machine,811,7.47,3,10,Balanced,High
4687,Washing Machine,855,2.37,19,21,Energy Saving,Low
4688,Air Conditioner,2870,1.11,21,22,Energy Saving,Low
4689,Fridge,148,7.43,1,8,High Performance,Low
4690,Microwave,1382,2.28,12,14,Balanced,Medium
4691,Dishwasher,1211,6.71,13,19,Energy Saving,Low
4692,Washing Machine,809,5.45,3,8,Energy Saving,Medium
4693,Washing Machine,613,4.9,8,12,Energy Saving,Low
4694,Dishwasher,1402,0.66,5,5,High Performance,Medium
4695,Dishwasher,1324,3.23,2,5,Energy Saving,Low
4696,Microwave,1366,7.74,19,2,High Performance,Low
4697,Dishwasher,1715,4.17,14,18,High Performance,High
4698,Computer,341,3.53,23,2,High Performance,Medium
4699,Dishwasher,1455,4.67,10,14,Energy Saving,Medium
4700,Air Conditioner,2502,2.06,11,13,Energy Saving,Low
4701,Heater,2409,7.93,17,0,High Performance,Medium
4702,TV,196,3.14,7,10,Balanced,High
4703,Computer,217,5.58,13,18,Balanced,Medium
4704,Air Conditioner,1864,2.3,0,2,Balanced,High
4705,Fridge,136,6.67,21,3,High Performance,Medium
4706,Fridge,159,5.05,2,7,Balanced,Medium
4707,Washing Machine,643,7.84,4,11,High Performance,High
4708,Computer,293,1.39,14,15,Balanced,Medium
4709,Fridge,106,4.78,5,9,Energy Saving,High
4710,Computer,236,5.52,0,5,Balanced,Low
4711,Heater,1417,3.56,20,23,Energy Saving,High
4712,Microwave,1129,7.7,16,23,High Performance,High
4713,Air Conditioner,1643,6.82,3,9,Energy Saving,Low
4714,Heater,1130,2.6,22,0,High Performance,Medium
4715,Air Conditioner,2806,1.14,3,4,Balanced,Low
4716,Microwave,1114,1.35,18,19,Energy Saving,High
4717,Computer,267,6.12,21,3,Energy Saving,Low
4718,Air Conditioner,1903,4.87,11,15,Balanced,Medium
4719,Air Conditioner,2193,4.4,19,23,High Performance,High
4720,Fridge,197,3.35,14,17,Energy Saving,Medium
4721,Air Conditioner,2204,4.24,22,2,High Performance,Medium
4722,Dishwasher,1608,6.69,21,3,Energy Saving,Medium
4723,Washing Machine,660,5.08,12,17,Balanced,Low
4724,Fridge,127,7.25,11,18,High Performance,High
4725,Air Conditioner,1831,3.88,8,11,Energy Saving,High
4726,Air Conditioner,2462,6.91,19,1,Balanced,Low
4727,Microwave,842,6.94,11,17,High Performance,Low
4728,Dishwasher,1629,4.72,21,1,High Performance,High
4729,Heater,2211,6.1,6,12,High Performance,High
4730,Air Conditioner,2687,1.16,10,11,Balanced,Low
4731,Computer,372,7.43,21,4,High Performance,Medium
4732,Dishwasher,1629,7.53,8,15,Balanced,Low
4733,Heater,1185,4.38,0,4,High Performance,Medium
4734,Microwave,930,3.83,22,1,Energy Saving,Low
4735,Fridge,169,4.34,2,6,Energy Saving,Medium
4736,Air Conditioner,3250,7.35,20,3,High Performance,Low
4737,Computer,226,4.09,16,20,Balanced,Low
4738,Heater,1254,1.24,18,19,Energy Saving,Medium
4739,Air Conditioner,3493,5.59,8,13,Energy Saving,Medium
4740,Heater,1641,2.02,4,6,Energy Saving,High
4741,Fridge,136,3.93,18,21,Energy Saving,Low
4742,Heater,1453,6.47,15,21,Balanced,Low
4743,TV,345,7.12,23,6,High Performance,High
4744,Washing Machine,528,6.46,19,1,Balanced,Low
4745,Fridge,102,5.28,10,15,High Performance,Medium
4746,Heater,1252,6.95,23,5,Energy Saving,Low
4747,Washing Machine,592,4.86,23,3,Energy Saving,Low
4748,Microwave,1305,7.09,10,17,High Performance,High
4749,Microwave,1292,4.42,4,8,High Performance,Low
4750,Washing Machine,988,6.2,4,10,Balanced,Medium
4751,Dishwasher,1475,6.92,18,0,High Performance,High
4752,Dishwasher,1282,5.73,19,0,High Performance,Low
4753,Air Conditioner,2529,3.0,9,12,Energy Saving,High
4754,Heater,1118,4.78,22,2,Balanced,Low
4755,TV,125,1.51,13,14,High Performance,Low
4756,Air Conditioner,2430,1.47,16,17,Balanced,Medium
4757,Air Conditioner,2387,0.96,9,9,High Performance,Low
4758,Computer,256,2.36,4,6,Energy Saving,High
4759,Air Conditioner,2740,0.59,10,10,High Performance,High
4760,Washing Machine,673,7.44,7,14,High Performance,High
4761,Air Conditioner,2223,3.87,14,17,High Performance,High
4762,Air Conditioner,1556,5.21,19,0,Energy Saving,High
4763,Washing Machine,988,6.8,2,8,Energy Saving,Low
4764,TV,342,7.03,21,4,High Performance,High
4765,Washing Machine,914,3.2,22,1,Balanced,Medium
4766,Air Conditioner,3163,3.68,18,21,High Performance,Medium
4767,Dishwasher,1589,5.0,17,22,Balanced,Low
4768,TV,239,2.84,20,22,Balanced,Medium
4769,TV,91,0.89,21,21,High Performance,Medium
4770,Washing Machine,827,5.63,17,22,High Performance,Medium
4771,TV,390,4.48,16,20,Balanced,High
4772,Dishwasher,1731,3.2,23,2,Energy Saving,Low
4773,TV,185,1.63,0,1,Energy Saving,Low
4774,Air Conditioner,2787,3.41,15,18,Balanced,Low
4775,Heater,1659,5.43,10,15,High Performance,High
4776,Air Conditioner,2501,0.81,4,4,Energy Saving,Low
4777,Dishwasher,1402,4.1,8,12,Balanced,High
4778,Dishwasher,1303,1.34,19,20,High Performance,High
4779,Washing Machine,544,3.24,6,9,High Performance,Medium
4780,Fridge,135,2.58,12,14,Energy Saving,High
4781,Air Conditioner,3227,1.25,7,8,Energy Saving,Medium
4782,Fridge,167,5.32,14,19,Balanced,Medium
4783,TV,296,1.63,19,20,Energy Saving,Medium
4784,Air Conditioner,1708,6.26,19,1,High Performance,Low
4785,Fridge,197,5.93,21,2,Balanced,Medium
4786,Heater,1577,4.74,13,17,High Performance,Low
4787,Air Conditioner,3347,1.47,3,4,High Performance,Low
4788,Heater,1615,4.41,18,22,Energy Saving,Medium
4789,Air Conditioner,1903,7.64,16,23,Energy Saving,High
4790,TV,173,2.42,7,9,High Performance,Medium
4791,Heater,2132,7.26,3,10,High Performance,High
4792,Computer,202,1.97,0,1,High Performance,Low
4793,Fridge,127,6.99,22,4,Balanced,High
4794,Computer,380,2.99,14,16,Energy Saving,Medium
4795,Heater,1706,5.44,2,7,Energy Saving,Medium
4796,TV,344,4.93,8,12,Energy Saving,Medium
4797,Dishwasher,1769,1.13,21,22,Energy Saving,Low
4798,Air Conditioner,1791,3.69,17,20,Energy Saving,Medium
4799,Washing Machine,995,3.76,19,22,Balanced,High
4800,Fridge,147,7.82,10,17,Energy Saving,Medium
4801,Air Conditioner,3398,6.08,1,7,High Performance,Medium
4802,Computer,400,5.76,4,9,Energy Saving,High
4803,Microwave,1064,7.37,13,20,Balanced,Low
4804,Air Conditioner,1559,4.96,21,1,High Performance,Medium
4805,Fridge,172,2.68,8,10,Balanced,Medium
4806,Heater,1285,5.79,14,19,High Performance,Low
4807,Computer,268,7.35,9,16,High Performance,Medium
4808,Heater,1543,0.7,9,9,Energy Saving,High
4809,Air Conditioner,1557,7.02,21,4,Energy Saving,Low
4810,Air Conditioner,1708,6.39,8,14,High Performance,Low
4811,Air Conditioner,2584,0.57,3,3,Energy Saving,Medium
4812,Fridge,116,1.71,3,4,High Performance,Medium
4813,TV,305,0.69,0,0,Energy Saving,Low
4814,Computer,226,7.63,2,9,Balanced,High
4815,Air Conditioner,3363,6.1,15,21,High Performance,Medium
4816,Computer,261,7.81,20,3,High Performance,Medium
4817,Heater,1915,3.02,15,18,High Performance,High
4818,Computer,255,5.94,14,19,Balanced,High
4819,Microwave,807,1.95,7,8,Balanced,High
4820,Heater,1898,3.15,7,10,Energy Saving,Medium
4821,Air Conditioner,2378,1.9,22,23,Balanced,High
4822,Computer,232,4.17,2,6,Energy Saving,High
4823,Heater,1389,7.53,21,4,High Performance,Medium
4824,Air Conditioner,2484,1.53,1,2,High Performance,High
4825,Computer,252,3.63,1,4,Balanced,High
4826,Dishwasher,1557,3.97,18,21,Balanced,Low
4827,Heater,2263,1.56,18,19,Energy Saving,High
4828,Air Conditioner,2913,4.18,3,7,High Performance,Medium
4829,Air Conditioner,1897,4.41,6,10,Balanced,High
4830,Computer,323,6.23,2,8,High Performance,High
4831,Air Conditioner,2011,7.9,22,5,Energy Saving,Low
4832,Washing Machine,666,4.51,15,19,Balanced,Low
4833,Fridge,193,0.69,10,10,High Performance,Medium
4834,Computer,313,0.62,14,14,Balanced,Low
4835,Air Conditioner,1510,6.39,22,4,Energy Saving,High
4836,Air Conditioner,2078,6.0,22,4,Balanced,Medium
4837,Air Conditioner,2449,1.87,15,16,Energy Saving,Medium
4838,TV,69,2.02,4,6,High Performance,Medium
4839,Dishwasher,1545,3.97,6,9,Energy Saving,Medium
4840,Washing Machine,522,2.82,15,17,High Performance,High
4841,Dishwasher,1774,0.66,23,23,Energy Saving,High
4842,Air Conditioner,3353,4.84,10,14,Balanced,Medium
4843,TV,226,5.46,19,0,High Performance,High
4844,Heater,2012,5.59,7,12,High Performance,Low
4845,TV,77,1.3,6,7,High Performance,Medium
4846,Heater,1150,2.6,22,0,Balanced,High
4847,Computer,299,2.02,3,5,Balanced,Low
4848,Fridge,160,1.11,0,1,Energy Saving,High
4849,Microwave,1330,6.8,4,10,Energy Saving,Low
4850,TV,318,7.16,14,21,High Performance,High
4851,Washing Machine,772,7.8,17,0,Energy Saving,Low
4852,Washing Machine,996,7.81,21,4,Balanced,Low
4853,TV,169,1.58,21,22,High Performance,Medium
4854,Fridge,175,3.72,3,6,Balanced,High
4855,Air Conditioner,3369,0.8,7,7,Energy Saving,Medium
4856,Washing Machine,507,7.63,4,11,Energy Saving,High
