Tariff_ID,Timestamp,Tariff_Rate,Tariff_Type,TOU_Period_Start,TOU_Period_End,Weather_Conditions,Grid_Load (MW),Forecasted_Tariff_Rate,Renewable_Energy_Contribution (%)
3932,2024-10-25 08:55:58.080,0.19,Mid-Peak,05:55:58.080000,09:55:58.080000,Partly Cloudy,948,0.19,55
3933,2024-10-25 09:04:53.760,0.14,Super Off-Peak,09:04:53.760000,11:04:53.760000,Cloudy,1516,0.13,32
3934,2024-10-25 09:13:49.440,0.08,Mid-Peak,07:13:49.440000,11:13:49.440000,Sunny,1267,0.08,27
3935,2024-10-25 09:22:45.120,0.13,Mid-Peak,05:22:45.120000,10:22:45.120000,Sunny,998,0.14,26
3936,2024-10-25 09:31:40.800,0.08,Mid-Peak,07:31:40.800000,14:31:40.800000,Rainy,988,0.1,42
3937,2024-10-25 09:40:36.480,0.1,Peak,03:40:36.480000,15:40:36.480000,Clear,1938,0.11,37
3938,2024-10-25 09:49:32.160,0.15,Peak,05:49:32.160000,14:49:32.160000,Clear,1651,0.16,37
3939,2024-10-25 09:58:27.840,0.17,Peak,06:58:27.840000,14:58:27.840000,Clear,1089,0.15,46
3940,2024-10-25 10:07:23.520,0.09,Mid-Peak,08:07:23.520000,13:07:23.520000,Partly Cloudy,1714,0.11,55
3941,2024-10-25 10:16:19.200,0.1,Mid-Peak,09:16:19.200000,12:16:19.200000,Cloudy,1640,0.1,23
3942,2024-10-25 10:25:14.880,0.13,Mid-Peak,09:25:14.880000,15:25:14.880000,Windy,1927,0.14,36
3943,2024-10-25 10:34:10.560,0.08,Peak,09:34:10.560000,13:34:10.560000,Rainy,1397,0.1,11
3944,2024-10-25 10:43:06.240,0.16,Off-Peak,10:43:06.240000,11:43:06.240000,Windy,1813,0.17,50
3945,2024-10-25 10:52:01.920,0.19,Super Off-Peak,10:52:01.920000,16:52:01.920000,Clear,1275,0.17,29
3946,2024-10-25 11:00:57.600,0.14,Mid-Peak,10:00:57.600000,17:00:57.600000,Sunny,1993,0.15,14
3947,2024-10-25 11:09:53.280,0.15,Mid-Peak,05:09:53.280000,16:09:53.280000,Rainy,1707,0.15,36
3948,2024-10-25 11:18:48.960,0.2,Mid-Peak,07:18:48.960000,12:18:48.960000,Sunny,1246,0.2,16
3949,2024-10-25 11:27:44.640,0.06,Off-Peak,07:27:44.640000,16:27:44.640000,Clear,1268,0.08,11
3950,2024-10-25 11:36:40.320,0.13,Mid-Peak,08:36:40.320000,13:36:40.320000,Windy,1004,0.13,57
3951,2024-10-25 11:45:36.000,0.07,Peak,09:45:36,15:45:36,Rainy,1253,0.09,29
3952,2024-10-25 11:54:31.680,0.17,Mid-Peak,09:54:31.680000,14:54:31.680000,Sunny,1853,0.17,28
3953,2024-10-25 12:03:27.360,0.13,Mid-Peak,08:03:27.360000,18:03:27.360000,Clear,1206,0.13,48
3954,2024-10-25 12:12:23.040,0.12,Super Off-Peak,06:12:23.040000,18:12:23.040000,Rainy,862,0.14,28
3955,2024-10-25 12:21:18.720,0.13,Mid-Peak,06:21:18.720000,14:21:18.720000,Cloudy,1664,0.14,27
3956,2024-10-25 12:30:14.400,0.19,Mid-Peak,06:30:14.400000,14:30:14.400000,Clear,1273,0.18,50
3957,2024-10-25 12:39:10.080,0.17,Mid-Peak,07:39:10.080000,16:39:10.080000,Cloudy,1818,0.17,11
3958,2024-10-25 12:48:05.760,0.19,Mid-Peak,08:48:05.760000,18:48:05.760000,Partly Cloudy,1328,0.18,51
3959,2024-10-25 12:57:01.440,0.11,Mid-Peak,10:57:01.440000,16:57:01.440000,Rainy,1139,0.1,40
3960,2024-10-25 13:05:57.120,0.15,Off-Peak,13:05:57.120000,14:05:57.120000,Rainy,1400,0.17,56
3961,2024-10-25 13:14:52.800,0.1,Peak,12:14:52.800000,15:14:52.800000,Cloudy,1888,0.09,35
3962,2024-10-25 13:23:48.480,0.16,Super Off-Peak,13:23:48.480000,18:23:48.480000,Sunny,869,0.16,27
3963,2024-10-25 13:32:44.160,0.13,Super Off-Peak,12:32:44.160000,15:32:44.160000,Cloudy,1620,0.12,14
3964,2024-10-25 13:41:39.840,0.06,Off-Peak,09:41:39.840000,18:41:39.840000,Windy,1807,0.08,41
3965,2024-10-25 13:50:35.520,0.05,Super Off-Peak,08:50:35.520000,16:50:35.520000,Clear,1045,0.07,41
3966,2024-10-25 13:59:31.200,0.16,Peak,07:59:31.200000,18:59:31.200000,Windy,1179,0.14,16
3967,2024-10-25 14:08:26.880,0.17,Off-Peak,08:08:26.880000,20:08:26.880000,Sunny,1403,0.17,39
3968,2024-10-25 14:17:22.560,0.18,Mid-Peak,10:17:22.560000,16:17:22.560000,Sunny,926,0.16,51
3969,2024-10-25 14:26:18.240,0.09,Mid-Peak,08:26:18.240000,18:26:18.240000,Clear,1552,0.07,23
3970,2024-10-25 14:35:13.920,0.1,Super Off-Peak,08:35:13.920000,17:35:13.920000,Clear,1379,0.11,39
3971,2024-10-25 14:44:09.600,0.14,Peak,14:44:09.600000,17:44:09.600000,Windy,1720,0.15,56
3972,2024-10-25 14:53:05.280,0.07,Off-Peak,13:53:05.280000,15:53:05.280000,Cloudy,1532,0.08,46
3973,2024-10-25 15:02:00.960,0.09,Peak,10:02:00.960000,21:02:00.960000,Sunny,1296,0.09,39
3974,2024-10-25 15:10:56.640,0.12,Super Off-Peak,10:10:56.640000,21:10:56.640000,Sunny,1492,0.14,19
3975,2024-10-25 15:19:52.320,0.15,Mid-Peak,11:19:52.320000,16:19:52.320000,Windy,893,0.14,60
3976,2024-10-25 15:28:48.000,0.13,Peak,10:28:48,18:28:48,Sunny,913,0.12,35
3977,2024-10-25 15:37:43.680,0.14,Super Off-Peak,09:37:43.680000,21:37:43.680000,Rainy,1365,0.13,18
3978,2024-10-25 15:46:39.360,0.18,Super Off-Peak,15:46:39.360000,20:46:39.360000,Cloudy,1817,0.16,53
3979,2024-10-25 15:55:35.040,0.13,Off-Peak,10:55:35.040000,19:55:35.040000,Partly Cloudy,1147,0.12,22
3980,2024-10-25 16:04:30.720,0.12,Super Off-Peak,15:04:30.720000,21:04:30.720000,Sunny,1966,0.11,53
3981,2024-10-25 16:13:26.400,0.07,Off-Peak,12:13:26.400000,17:13:26.400000,Clear,1148,0.05,45
3982,2024-10-25 16:22:22.080,0.15,Super Off-Peak,13:22:22.080000,19:22:22.080000,Clear,1103,0.15,60
3983,2024-10-25 16:31:17.760,0.09,Super Off-Peak,16:31:17.760000,22:31:17.760000,Rainy,1072,0.08,57
3984,2024-10-25 16:40:13.440,0.15,Mid-Peak,16:40:13.440000,19:40:13.440000,Windy,1253,0.13,13
3985,2024-10-25 16:49:09.120,0.07,Peak,15:49:09.120000,21:49:09.120000,Sunny,1944,0.06,15
3986,2024-10-25 16:58:04.800,0.08,Super Off-Peak,13:58:04.800000,18:58:04.800000,Clear,1838,0.06,45
3987,2024-10-25 17:07:00.480,0.16,Mid-Peak,14:07:00.480000,18:07:00.480000,Sunny,1641,0.17,40
3988,2024-10-25 17:15:56.160,0.05,Super Off-Peak,16:15:56.160000,20:15:56.160000,Cloudy,983,0.04,59
3989,2024-10-25 17:24:51.840,0.13,Super Off-Peak,15:24:51.840000,23:24:51.840000,Sunny,1823,0.15,45
3990,2024-10-25 17:33:47.520,0.1,Mid-Peak,12:33:47.520000,22:33:47.520000,Rainy,1874,0.1,46
3991,2024-10-25 17:42:43.200,0.2,Off-Peak,17:42:43.200000,22:42:43.200000,Clear,1663,0.21,38
3992,2024-10-25 17:51:38.880,0.17,Peak,15:51:38.880000,18:51:38.880000,Partly Cloudy,921,0.17,11
3993,2024-10-25 18:00:34.560,0.15,Super Off-Peak,17:00:34.560000,22:00:34.560000,Rainy,1404,0.17,29
3994,2024-10-25 18:09:30.240,0.17,Peak,16:09:30.240000,23:09:30.240000,Sunny,1448,0.17,15
3995,2024-10-25 18:18:25.920,0.2,Off-Peak,18:18:25.920000,22:18:25.920000,Cloudy,1942,0.2,21
3996,2024-10-25 18:27:21.600,0.14,Off-Peak,12:27:21.600000,19:27:21.600000,Clear,1421,0.14,37
3997,2024-10-25 18:36:17.280,0.13,Off-Peak,13:36:17.280000,22:36:17.280000,Partly Cloudy,1604,0.14,30
3998,2024-10-25 18:45:12.960,0.13,Super Off-Peak,17:45:12.960000,19:45:12.960000,Windy,1856,0.13,16
3999,2024-10-25 18:54:08.640,0.11,Mid-Peak,12:54:08.640000,22:54:08.640000,Sunny,1142,0.11,13
4000,2024-10-25 19:03:04.320,0.1,Super Off-Peak,13:03:04.320000,00:03:04.320000,Partly Cloudy,898,0.11,18
4001,2024-10-25 19:12:00.000,0.11,Off-Peak,19:12:00,23:12:00,Partly Cloudy,1992,0.11,42
4002,2024-10-25 19:20:55.680,0.18,Peak,17:20:55.680000,21:20:55.680000,Rainy,1467,0.19,38
4003,2024-10-25 19:29:51.360,0.11,Super Off-Peak,14:29:51.360000,22:29:51.360000,Windy,1874,0.11,53
4004,2024-10-25 19:38:47.040,0.06,Peak,17:38:47.040000,22:38:47.040000,Cloudy,1586,0.08,21
4005,2024-10-25 19:47:42.720,0.14,Off-Peak,15:47:42.720000,20:47:42.720000,Cloudy,951,0.14,42
4006,2024-10-25 19:56:38.400,0.08,Mid-Peak,19:56:38.400000,00:56:38.400000,Rainy,1470,0.07,12
4007,2024-10-25 20:05:34.080,0.12,Super Off-Peak,20:05:34.080000,22:05:34.080000,Sunny,1706,0.14,47
4008,2024-10-25 20:14:29.760,0.11,Off-Peak,19:14:29.760000,02:14:29.760000,Partly Cloudy,1274,0.1,22
4009,2024-10-25 20:23:25.440,0.18,Mid-Peak,20:23:25.440000,00:23:25.440000,Partly Cloudy,1626,0.17,28
4010,2024-10-25 20:32:21.120,0.19,Mid-Peak,18:32:21.120000,01:32:21.120000,Clear,1587,0.18,36
4011,2024-10-25 20:41:16.800,0.2,Mid-Peak,17:41:16.800000,01:41:16.800000,Clear,1325,0.21,24
4012,2024-10-25 20:50:12.480,0.06,Mid-Peak,15:50:12.480000,21:50:12.480000,Partly Cloudy,1525,0.05,34
4013,2024-10-25 20:59:08.160,0.14,Peak,18:59:08.160000,22:59:08.160000,Partly Cloudy,1330,0.12,40
4014,2024-10-25 21:08:03.840,0.2,Super Off-Peak,21:08:03.840000,00:08:03.840000,Clear,999,0.2,59
4015,2024-10-25 21:16:59.520,0.12,Peak,21:16:59.520000,01:16:59.520000,Cloudy,1734,0.14,41
4016,2024-10-25 21:25:55.200,0.07,Mid-Peak,16:25:55.200000,00:25:55.200000,Clear,1287,0.06,34
4017,2024-10-25 21:34:50.880,0.08,Mid-Peak,15:34:50.880000,02:34:50.880000,Sunny,1125,0.08,44
4018,2024-10-25 21:43:46.560,0.11,Super Off-Peak,21:43:46.560000,03:43:46.560000,Rainy,1841,0.11,21
4019,2024-10-25 21:52:42.240,0.18,Mid-Peak,21:52:42.240000,23:52:42.240000,Sunny,1884,0.19,17
4020,2024-10-25 22:01:37.920,0.17,Peak,19:01:37.920000,23:01:37.920000,Rainy,959,0.16,33
4021,2024-10-25 22:10:33.600,0.09,Peak,22:10:33.600000,00:10:33.600000,Rainy,1812,0.08,32
4022,2024-10-25 22:19:29.280,0.17,Peak,18:19:29.280000,01:19:29.280000,Partly Cloudy,1223,0.16,47
4023,2024-10-25 22:28:24.960,0.17,Peak,19:28:24.960000,02:28:24.960000,Clear,1056,0.15,58
4024,2024-10-25 22:37:20.640,0.1,Peak,20:37:20.640000,01:37:20.640000,Clear,1086,0.12,46
4025,2024-10-25 22:46:16.320,0.15,Mid-Peak,21:46:16.320000,23:46:16.320000,Clear,1878,0.15,50
4026,2024-10-25 22:55:12.000,0.15,Super Off-Peak,21:55:12,00:55:12,Partly Cloudy,1516,0.16,28
4027,2024-10-25 23:04:07.680,0.09,Peak,18:04:07.680000,00:04:07.680000,Partly Cloudy,1822,0.1,45
4028,2024-10-25 23:13:03.360,0.19,Mid-Peak,17:13:03.360000,00:13:03.360000,Windy,1752,0.18,42
4029,2024-10-25 23:21:59.040,0.09,Off-Peak,17:21:59.040000,00:21:59.040000,Clear,1381,0.09,38
4030,2024-10-25 23:30:54.720,0.09,Mid-Peak,19:30:54.720000,04:30:54.720000,Rainy,1859,0.1,52
4031,2024-10-25 23:39:50.400,0.09,Peak,19:39:50.400000,02:39:50.400000,Windy,1297,0.1,53
4032,2024-10-25 23:48:46.080,0.17,Peak,18:48:46.080000,03:48:46.080000,Rainy,1057,0.19,49
4033,2024-10-25 23:57:41.760,0.1,Peak,23:57:41.760000,02:57:41.760000,Sunny,1231,0.12,41
4034,2024-10-26 00:06:37.440,0.07,Mid-Peak,00:06:37.440000,03:06:37.440000,Cloudy,1693,0.08,36
4035,2024-10-26 00:15:33.120,0.16,Mid-Peak,00:15:33.120000,01:15:33.120000,Rainy,1960,0.16,23
4036,2024-10-26 00:24:28.800,0.11,Peak,19:24:28.800000,05:24:28.800000,Clear,1344,0.12,53
4037,2024-10-26 00:33:24.480,0.06,Mid-Peak,21:33:24.480000,04:33:24.480000,Sunny,1475,0.06,11
4038,2024-10-26 00:42:20.160,0.16,Peak,18:42:20.160000,02:42:20.160000,Rainy,1831,0.15,56
4039,2024-10-26 00:51:15.840,0.11,Off-Peak,00:51:15.840000,03:51:15.840000,Cloudy,1391,0.12,28
4040,2024-10-26 01:00:11.520,0.11,Peak,21:00:11.520000,02:00:11.520000,Sunny,1871,0.12,16
4041,2024-10-26 01:09:07.200,0.1,Peak,01:09:07.200000,04:09:07.200000,Windy,1582,0.11,39
4042,2024-10-26 01:18:02.880,0.12,Super Off-Peak,22:18:02.880000,07:18:02.880000,Clear,1231,0.14,42
4043,2024-10-26 01:26:58.560,0.1,Peak,19:26:58.560000,07:26:58.560000,Rainy,1725,0.09,41
4044,2024-10-26 01:35:54.240,0.07,Peak,00:35:54.240000,07:35:54.240000,Windy,1658,0.08,47
4045,2024-10-26 01:44:49.920,0.18,Peak,23:44:49.920000,04:44:49.920000,Rainy,1588,0.18,47
4046,2024-10-26 01:53:45.600,0.07,Peak,23:53:45.600000,02:53:45.600000,Sunny,1413,0.06,39
4047,2024-10-26 02:02:41.280,0.14,Peak,00:02:41.280000,03:02:41.280000,Windy,1873,0.16,36
4048,2024-10-26 02:11:36.960,0.15,Off-Peak,23:11:36.960000,04:11:36.960000,Rainy,1897,0.15,25
4049,2024-10-26 02:20:32.640,0.18,Super Off-Peak,01:20:32.640000,05:20:32.640000,Sunny,1186,0.16,57
4050,2024-10-26 02:29:28.320,0.07,Off-Peak,20:29:28.320000,04:29:28.320000,Sunny,1400,0.09,58
4051,2024-10-26 02:38:24.000,0.08,Peak,02:38:24,04:38:24,Partly Cloudy,1714,0.1,28
4052,2024-10-26 02:47:19.680,0.18,Mid-Peak,01:47:19.680000,05:47:19.680000,Cloudy,1641,0.2,50
4053,2024-10-26 02:56:15.360,0.08,Mid-Peak,00:56:15.360000,03:56:15.360000,Windy,1211,0.07,29
4054,2024-10-26 03:05:11.040,0.17,Peak,00:05:11.040000,08:05:11.040000,Sunny,1223,0.15,48
4055,2024-10-26 03:14:06.720,0.13,Off-Peak,02:14:06.720000,05:14:06.720000,Sunny,844,0.14,56
4056,2024-10-26 03:23:02.400,0.06,Off-Peak,02:23:02.400000,08:23:02.400000,Cloudy,1321,0.07,45
4057,2024-10-26 03:31:58.080,0.12,Peak,01:31:58.080000,04:31:58.080000,Partly Cloudy,1835,0.13,25
4058,2024-10-26 03:40:53.760,0.17,Mid-Peak,01:40:53.760000,08:40:53.760000,Sunny,1142,0.16,51
4059,2024-10-26 03:49:49.440,0.07,Off-Peak,21:49:49.440000,04:49:49.440000,Rainy,982,0.07,29
4060,2024-10-26 03:58:45.120,0.13,Off-Peak,23:58:45.120000,08:58:45.120000,Clear,979,0.14,57
4061,2024-10-26 04:07:40.800,0.13,Super Off-Peak,01:07:40.800000,06:07:40.800000,Cloudy,1446,0.13,35
4062,2024-10-26 04:16:36.480,0.06,Off-Peak,23:16:36.480000,08:16:36.480000,Cloudy,887,0.06,18
4063,2024-10-26 04:25:32.160,0.08,Mid-Peak,23:25:32.160000,06:25:32.160000,Sunny,1320,0.09,25
4064,2024-10-26 04:34:27.840,0.15,Off-Peak,23:34:27.840000,08:34:27.840000,Rainy,1538,0.15,43
4065,2024-10-26 04:43:23.520,0.08,Off-Peak,04:43:23.520000,10:43:23.520000,Windy,1841,0.06,42
4066,2024-10-26 04:52:19.200,0.14,Super Off-Peak,01:52:19.200000,05:52:19.200000,Sunny,1993,0.13,14
4067,2024-10-26 05:01:14.880,0.18,Mid-Peak,02:01:14.880000,06:01:14.880000,Cloudy,892,0.17,36
4068,2024-10-26 05:10:10.560,0.18,Peak,03:10:10.560000,10:10:10.560000,Clear,1045,0.19,20
4069,2024-10-26 05:19:06.240,0.15,Mid-Peak,03:19:06.240000,10:19:06.240000,Rainy,1261,0.15,20
4070,2024-10-26 05:28:01.920,0.13,Mid-Peak,02:28:01.920000,09:28:01.920000,Cloudy,1114,0.13,34
4071,2024-10-26 05:36:57.600,0.15,Super Off-Peak,23:36:57.600000,08:36:57.600000,Rainy,1256,0.15,10
4072,2024-10-26 05:45:53.280,0.17,Peak,03:45:53.280000,07:45:53.280000,Cloudy,849,0.15,44
4073,2024-10-26 05:54:48.960,0.18,Mid-Peak,02:54:48.960000,07:54:48.960000,Rainy,960,0.18,11
4074,2024-10-26 06:03:44.640,0.13,Super Off-Peak,00:03:44.640000,12:03:44.640000,Partly Cloudy,1202,0.15,60
4075,2024-10-26 06:12:40.320,0.14,Peak,02:12:40.320000,10:12:40.320000,Sunny,1440,0.15,25
4076,2024-10-26 06:21:36.000,0.1,Super Off-Peak,05:21:36,12:21:36,Clear,1687,0.1,13
4077,2024-10-26 06:30:31.680,0.19,Off-Peak,00:30:31.680000,07:30:31.680000,Partly Cloudy,1807,0.2,14
4078,2024-10-26 06:39:27.360,0.17,Off-Peak,05:39:27.360000,07:39:27.360000,Rainy,1011,0.18,40
4079,2024-10-26 06:48:23.040,0.11,Peak,04:48:23.040000,10:48:23.040000,Rainy,1396,0.11,37
4080,2024-10-26 06:57:18.720,0.13,Mid-Peak,02:57:18.720000,08:57:18.720000,Sunny,851,0.14,13
4081,2024-10-26 07:06:14.400,0.07,Super Off-Peak,02:06:14.400000,10:06:14.400000,Rainy,948,0.08,17
4082,2024-10-26 07:15:10.080,0.11,Mid-Peak,07:15:10.080000,12:15:10.080000,Partly Cloudy,1077,0.1,24
4083,2024-10-26 07:24:05.760,0.08,Off-Peak,03:24:05.760000,08:24:05.760000,Rainy,1134,0.09,30
4084,2024-10-26 07:33:01.440,0.19,Super Off-Peak,06:33:01.440000,09:33:01.440000,Cloudy,1682,0.19,45
4085,2024-10-26 07:41:57.120,0.15,Off-Peak,07:41:57.120000,13:41:57.120000,Partly Cloudy,1438,0.15,58
4086,2024-10-26 07:50:52.800,0.16,Off-Peak,02:50:52.800000,13:50:52.800000,Clear,1935,0.15,57
4087,2024-10-26 07:59:48.480,0.13,Super Off-Peak,06:59:48.480000,12:59:48.480000,Cloudy,1069,0.11,13
4088,2024-10-26 08:08:44.160,0.1,Off-Peak,06:08:44.160000,13:08:44.160000,Sunny,1809,0.09,10
4089,2024-10-26 08:17:39.840,0.05,Mid-Peak,08:17:39.840000,12:17:39.840000,Rainy,1916,0.04,21
4090,2024-10-26 08:26:35.520,0.07,Off-Peak,04:26:35.520000,09:26:35.520000,Windy,1324,0.06,46
4091,2024-10-26 08:35:31.200,0.06,Mid-Peak,05:35:31.200000,14:35:31.200000,Rainy,1546,0.05,58
4092,2024-10-26 08:44:26.880,0.09,Super Off-Peak,07:44:26.880000,10:44:26.880000,Windy,862,0.08,37
4093,2024-10-26 08:53:22.560,0.14,Mid-Peak,08:53:22.560000,09:53:22.560000,Partly Cloudy,1272,0.15,13
4094,2024-10-26 09:02:18.240,0.09,Off-Peak,05:02:18.240000,14:02:18.240000,Rainy,1119,0.08,55
4095,2024-10-26 09:11:13.920,0.08,Peak,08:11:13.920000,12:11:13.920000,Clear,852,0.09,49
4096,2024-10-26 09:20:09.600,0.2,Mid-Peak,05:20:09.600000,14:20:09.600000,Cloudy,1681,0.22,10
4097,2024-10-26 09:29:05.280,0.06,Off-Peak,08:29:05.280000,12:29:05.280000,Sunny,1801,0.05,35
4098,2024-10-26 09:38:00.960,0.1,Mid-Peak,03:38:00.960000,15:38:00.960000,Rainy,1346,0.11,58
4099,2024-10-26 09:46:56.640,0.09,Peak,03:46:56.640000,14:46:56.640000,Clear,1882,0.07,54
4100,2024-10-26 09:55:52.320,0.11,Super Off-Peak,07:55:52.320000,15:55:52.320000,Clear,1896,0.11,19
4101,2024-10-26 10:04:48.000,0.16,Super Off-Peak,07:04:48,11:04:48,Cloudy,1758,0.15,15
4102,2024-10-26 10:13:43.680,0.14,Super Off-Peak,07:13:43.680000,12:13:43.680000,Windy,1336,0.15,31
4103,2024-10-26 10:22:39.360,0.09,Peak,05:22:39.360000,16:22:39.360000,Sunny,937,0.08,55
4104,2024-10-26 10:31:35.040,0.19,Peak,10:31:35.040000,12:31:35.040000,Sunny,1101,0.2,17
4105,2024-10-26 10:40:30.720,0.18,Super Off-Peak,10:40:30.720000,16:40:30.720000,Sunny,957,0.19,16
4106,2024-10-26 10:49:26.400,0.2,Peak,06:49:26.400000,11:49:26.400000,Windy,889,0.18,55
4107,2024-10-26 10:58:22.080,0.12,Off-Peak,05:58:22.080000,11:58:22.080000,Windy,1653,0.1,40
4108,2024-10-26 11:07:17.760,0.1,Super Off-Peak,09:07:17.760000,12:07:17.760000,Rainy,1699,0.11,11
4109,2024-10-26 11:16:13.440,0.11,Peak,05:16:13.440000,13:16:13.440000,Rainy,1893,0.12,57
4110,2024-10-26 11:25:09.120,0.13,Mid-Peak,06:25:09.120000,17:25:09.120000,Rainy,1960,0.13,42
4111,2024-10-26 11:34:04.800,0.15,Peak,06:34:04.800000,14:34:04.800000,Partly Cloudy,1177,0.16,13
4112,2024-10-26 11:43:00.480,0.09,Super Off-Peak,09:43:00.480000,15:43:00.480000,Rainy,1202,0.07,35
4113,2024-10-26 11:51:56.160,0.07,Super Off-Peak,08:51:56.160000,17:51:56.160000,Windy,1486,0.09,21
4114,2024-10-26 12:00:51.840,0.09,Mid-Peak,08:00:51.840000,17:00:51.840000,Windy,953,0.08,22
4115,2024-10-26 12:09:47.520,0.07,Off-Peak,10:09:47.520000,14:09:47.520000,Partly Cloudy,1626,0.07,14
4116,2024-10-26 12:18:43.200,0.1,Peak,06:18:43.200000,13:18:43.200000,Partly Cloudy,1270,0.08,23
4117,2024-10-26 12:27:38.880,0.12,Peak,12:27:38.880000,13:27:38.880000,Cloudy,1832,0.11,34
4118,2024-10-26 12:36:34.560,0.13,Peak,12:36:34.560000,15:36:34.560000,Windy,1890,0.12,33
4119,2024-10-26 12:45:30.240,0.18,Mid-Peak,11:45:30.240000,14:45:30.240000,Clear,1106,0.19,24
4120,2024-10-26 12:54:25.920,0.11,Peak,06:54:25.920000,15:54:25.920000,Sunny,1383,0.11,27
4121,2024-10-26 13:03:21.600,0.19,Mid-Peak,12:03:21.600000,14:03:21.600000,Clear,863,0.17,26
4122,2024-10-26 13:12:17.280,0.13,Super Off-Peak,11:12:17.280000,15:12:17.280000,Cloudy,1609,0.13,50
4123,2024-10-26 13:21:12.960,0.06,Peak,10:21:12.960000,15:21:12.960000,Windy,1766,0.06,55
4124,2024-10-26 13:30:08.640,0.13,Off-Peak,08:30:08.640000,15:30:08.640000,Sunny,980,0.14,52
4125,2024-10-26 13:39:04.320,0.13,Off-Peak,13:39:04.320000,14:39:04.320000,Windy,1859,0.12,42
4126,2024-10-26 13:48:00.000,0.13,Mid-Peak,10:48:00,18:48:00,Clear,1173,0.13,38
4127,2024-10-26 13:56:55.680,0.08,Super Off-Peak,07:56:55.680000,19:56:55.680000,Cloudy,1136,0.08,38
4128,2024-10-26 14:05:51.360,0.17,Mid-Peak,14:05:51.360000,20:05:51.360000,Sunny,1489,0.16,18
4129,2024-10-26 14:14:47.040,0.07,Super Off-Peak,13:14:47.040000,15:14:47.040000,Windy,1680,0.06,17
4130,2024-10-26 14:23:42.720,0.11,Super Off-Peak,11:23:42.720000,17:23:42.720000,Sunny,1119,0.12,31
4131,2024-10-26 14:32:38.400,0.1,Off-Peak,13:32:38.400000,20:32:38.400000,Rainy,1860,0.1,13
4132,2024-10-26 14:41:34.080,0.06,Off-Peak,13:41:34.080000,16:41:34.080000,Cloudy,1717,0.04,60
4133,2024-10-26 14:50:29.760,0.09,Peak,14:50:29.760000,17:50:29.760000,Rainy,1179,0.11,21
4134,2024-10-26 14:59:25.440,0.06,Super Off-Peak,09:59:25.440000,17:59:25.440000,Sunny,1704,0.05,59
4135,2024-10-26 15:08:21.120,0.17,Mid-Peak,13:08:21.120000,16:08:21.120000,Rainy,1123,0.19,57
4136,2024-10-26 15:17:16.800,0.19,Super Off-Peak,12:17:16.800000,16:17:16.800000,Sunny,1332,0.17,39
4137,2024-10-26 15:26:12.480,0.06,Mid-Peak,15:26:12.480000,19:26:12.480000,Partly Cloudy,1918,0.05,39
4138,2024-10-26 15:35:08.160,0.07,Super Off-Peak,14:35:08.160000,20:35:08.160000,Cloudy,1826,0.06,60
4139,2024-10-26 15:44:03.840,0.09,Super Off-Peak,09:44:03.840000,18:44:03.840000,Rainy,1762,0.11,11
4140,2024-10-26 15:52:59.520,0.16,Off-Peak,14:52:59.520000,20:52:59.520000,Windy,1588,0.18,22
4141,2024-10-26 16:01:55.200,0.07,Mid-Peak,13:01:55.200000,18:01:55.200000,Windy,1331,0.07,31
4142,2024-10-26 16:10:50.880,0.16,Off-Peak,10:10:50.880000,22:10:50.880000,Rainy,1849,0.18,40
4143,2024-10-26 16:19:46.560,0.15,Super Off-Peak,15:19:46.560000,18:19:46.560000,Rainy,1829,0.16,38
4144,2024-10-26 16:28:42.240,0.09,Off-Peak,10:28:42.240000,19:28:42.240000,Rainy,981,0.07,37
4145,2024-10-26 16:37:37.920,0.11,Peak,11:37:37.920000,19:37:37.920000,Cloudy,852,0.13,32
4146,2024-10-26 16:46:33.600,0.17,Mid-Peak,14:46:33.600000,17:46:33.600000,Rainy,1133,0.17,18
4147,2024-10-26 16:55:29.280,0.19,Super Off-Peak,16:55:29.280000,20:55:29.280000,Partly Cloudy,1895,0.21,45
4148,2024-10-26 17:04:24.960,0.13,Off-Peak,12:04:24.960000,21:04:24.960000,Cloudy,811,0.13,48
4149,2024-10-26 17:13:20.640,0.12,Super Off-Peak,15:13:20.640000,20:13:20.640000,Sunny,1882,0.14,56
4150,2024-10-26 17:22:16.320,0.06,Mid-Peak,17:22:16.320000,21:22:16.320000,Clear,1544,0.04,27
4151,2024-10-26 17:31:12.000,0.11,Peak,13:31:12,22:31:12,Rainy,1620,0.1,21
4152,2024-10-26 17:40:07.680,0.06,Mid-Peak,16:40:07.680000,21:40:07.680000,Rainy,1101,0.04,27
4153,2024-10-26 17:49:03.360,0.15,Off-Peak,15:49:03.360000,20:49:03.360000,Windy,1001,0.17,20
4154,2024-10-26 17:57:59.040,0.12,Off-Peak,17:57:59.040000,23:57:59.040000,Sunny,827,0.11,33
4155,2024-10-26 18:06:54.720,0.05,Off-Peak,14:06:54.720000,20:06:54.720000,Partly Cloudy,836,0.04,15
4156,2024-10-26 18:15:50.400,0.1,Mid-Peak,17:15:50.400000,22:15:50.400000,Rainy,975,0.12,27
4157,2024-10-26 18:24:46.080,0.2,Mid-Peak,14:24:46.080000,19:24:46.080000,Sunny,1355,0.19,54
4158,2024-10-26 18:33:41.760,0.11,Off-Peak,18:33:41.760000,20:33:41.760000,Sunny,1491,0.12,29
